category,slug,name,brand,affiliateLink,file_path
mice,wlmouse-sword-x,WLMouse Sword X,WLMouse,,/home/user/quakesettings/src/content/mice/wlmouse-sword-x.yaml
mice,wooting-60he-mouse,Wooting 60HE+ Mouse,Wooting,,/home/user/quakesettings/src/content/mice/wooting-60he-mouse.yaml
mice,wraith-w1,Wraith W1,Wraith,,/home/user/quakesettings/src/content/mice/wraith-w1.yaml
mice,wraith-w1-freestyle,Wraith W1 Freestyle,Wraith,,/home/user/quakesettings/src/content/mice/wraith-w1-freestyle.yaml
mice,xiaomi-wireless-mouse-3,Xiaomi Wireless Mouse 3,Xiaomi,,/home/user/quakesettings/src/content/mice/xiaomi-wireless-mouse-3.yaml
mice,xiberia-ex,XIBERIA EX,XIBERIA,,/home/user/quakesettings/src/content/mice/xiberia-ex.yaml
mice,xtrfy-m8-wireless,Xtrfy M8 Wireless,Xtrfy,,/home/user/quakesettings/src/content/mice/xtrfy-m8-wireless.yaml
mice,zaopin-z11,Zaopin Z11,Zaopin,,/home/user/quakesettings/src/content/mice/zaopin-z11.yaml
mice,zaopin-z11-pro,Zaopin Z11 Pro,Zaopin,,/home/user/quakesettings/src/content/mice/zaopin-z11-pro.yaml
mice,zaunkoenig-m2k,Zaunkoenig M2K,Zaunkoenig,,/home/user/quakesettings/src/content/mice/zaunkoenig-m2k.yaml
mice,zowie-ec2-b,Zowie EC2-B,Zowie,https://www.amazon.com/dp/B07H93NGB2?tag=prosettings-20,/home/user/quakesettings/src/content/mice/zowie-ec2-b.yaml
mice,zowie-ec2-c,Zowie EC2-C,Zowie,https://www.amazon.com/dp/B09NLZMZH9?tag=prosettings-20,/home/user/quakesettings/src/content/mice/zowie-ec2-c.yaml
mice,zowie-ec2-cw,Zowie EC2-CW,Zowie,https://www.amazon.com/dp/B0CFJ8MD5N?tag=prosettings-20,/home/user/quakesettings/src/content/mice/zowie-ec2-cw.yaml
mice,zowie-ec3-cw,Zowie EC3-CW,Zowie,,/home/user/quakesettings/src/content/mice/zowie-ec3-cw.yaml
mice,zowie-fk2,Zowie FK2,Zowie,https://www.amazon.com/dp/B00WHRFMU0?tag=prosettings-20,/home/user/quakesettings/src/content/mice/zowie-fk2.yaml
mice,zowie-fk2-cw,Zowie FK2-CW,Zowie,https://www.amazon.com/dp/B00WHRFMU0?tag=prosettings-20,/home/user/quakesettings/src/content/mice/zowie-fk2-cw.yaml
mice,zowie-s2-cw,Zowie S2-CW,Zowie,https://www.amazon.com/dp/B09NLZWJ8K?tag=prosettings-20,/home/user/quakesettings/src/content/mice/zowie-s2-cw.yaml
mice,zowie-u2,Zowie U2,Zowie,,/home/user/quakesettings/src/content/mice/zowie-u2.yaml
mice,zowie-za13-c,Zowie ZA13-C,Zowie,https://www.amazon.com/dp/B09NLZQ3VD?tag=prosettings-20,/home/user/quakesettings/src/content/mice/zowie-za13-c.yaml
monitors,acer-gn246hl,Acer GN246HL,Acer,,/home/user/quakesettings/src/content/monitors/acer-gn246hl.yaml
monitors,acer-nitro-vg271up,Acer Nitro VG271UP,Acer,,/home/user/quakesettings/src/content/monitors/acer-nitro-vg271up.yaml
monitors,acer-predator-xb252q,Acer Predator XB252Q,Acer,,/home/user/quakesettings/src/content/monitors/acer-predator-xb252q.yaml
monitors,acer-predator-xb273u-f6,Acer Predator XB273U F6,Acer,,/home/user/quakesettings/src/content/monitors/acer-predator-xb273u-f6.yaml
monitors,acer-predator-xb323u,Acer Predator XB323U,Acer,,/home/user/quakesettings/src/content/monitors/acer-predator-xb323u.yaml
monitors,acer-v193hql,Acer V193HQL,Acer,,/home/user/quakesettings/src/content/monitors/acer-v193hql.yaml
monitors,alienware-aw2524hf,Alienware AW2524HF,Alienware,,/home/user/quakesettings/src/content/monitors/alienware-aw2524hf.yaml
monitors,alienware-aw2725df,Alienware AW2725DF,Alienware,,/home/user/quakesettings/src/content/monitors/alienware-aw2725df.yaml
monitors,aoc-24g15n,AOC 24G15N,AOC,,/home/user/quakesettings/src/content/monitors/aoc-24g15n.yaml
monitors,aoc-24g2w1g4,AOC 24G2W1G4,AOC,,/home/user/quakesettings/src/content/monitors/aoc-24g2w1g4.yaml
monitors,aoc-agon-pro-ag276qsg2,AOC Agon PRO AG276QSG2,AOC,,/home/user/quakesettings/src/content/monitors/aoc-agon-pro-ag276qsg2.yaml
monitors,aoc-agp277qk,AOC AGP277QK,AOC,,/home/user/quakesettings/src/content/monitors/aoc-agp277qk.yaml
monitors,aoc-c24g1,AOC C24G1,AOC,,/home/user/quakesettings/src/content/monitors/aoc-c24g1.yaml
monitors,aoc-q27g4x,AOC Q27G4X,AOC,,/home/user/quakesettings/src/content/monitors/aoc-q27g4x.yaml
monitors,asus-rog-strix-ace-xg248qsg,ASUS ROG Strix Ace XG248QSG,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-strix-ace-xg248qsg.yaml
monitors,asus-rog-strix-oled-xg27aqdmg,ASUS ROG Strix OLED XG27AQDMG,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-strix-oled-xg27aqdmg.yaml
monitors,asus-rog-strix-oled-xg34wcdms,ASUS ROG Strix OLED XG34WCDMS,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-strix-oled-xg34wcdms.yaml
monitors,asus-rog-strix-pulsar-xg27aqngv,ASUS ROG Strix Pulsar XG27AQNGV,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-strix-pulsar-xg27aqngv.yaml
monitors,asus-rog-strix-xg248q,ASUS ROG STRIX XG248Q,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-strix-xg248q.yaml
monitors,asus-rog-strix-xg27aqm,ASUS ROG Strix XG27AQM,ASUS,https://www.amazon.com/dp/B09SBZGQFT?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/asus-rog-strix-xg27aqm.yaml
monitors,asus-rog-swift-oled-pg27ucwm,ASUS ROG Swift OLED PG27UCWM,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-swift-oled-pg27ucwm.yaml
monitors,asus-rog-swift-oled-pg32ucdm-gen-3,ASUS ROG Swift OLED PG32UCDM Gen 3,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-swift-oled-pg32ucdm-gen-3.yaml
monitors,asus-rog-swift-oled-pg32ucdp,ASUS ROG Swift OLED PG32UCDP,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-swift-oled-pg32ucdp.yaml
monitors,asus-rog-swift-oled-pg34wcdn,ASUS ROG Swift OLED PG34WCDN,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-swift-oled-pg34wcdn.yaml
monitors,asus-pg259qn,ASUS ROG Swift PG259QN,ASUS,,/home/user/quakesettings/src/content/monitors/asus-pg259qn.yaml
monitors,asus-rog-swift-pg27aqdp,ASUS ROG Swift PG27AQDP,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-swift-pg27aqdp.yaml
monitors,asus-rog-swift-pg27aqn,ASUS ROG Swift PG27AQN,ASUS,https://www.amazon.com/dp/B0BSRRQYX8?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/asus-rog-swift-pg27aqn.yaml
monitors,asus-rog-swift-pg32uqx,ASUS ROG Swift PG32UQX,ASUS,,/home/user/quakesettings/src/content/monitors/asus-rog-swift-pg32uqx.yaml
monitors,asus-rog-swift-pro-pg248qp,ASUS ROG Swift Pro PG248QP,ASUS,https://www.amazon.com/dp/B0BMHG5Z76?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/asus-rog-swift-pro-pg248qp.yaml
monitors,asus-tuf-gaming-vg279qm,ASUS TUF Gaming VG279QM,ASUS,https://www.amazon.com/dp/B0845QFDVM?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/asus-tuf-gaming-vg279qm.yaml
monitors,asus-tuf-vg259qm,ASUS TUF VG259QM,ASUS,,/home/user/quakesettings/src/content/monitors/asus-tuf-vg259qm.yaml
monitors,asus-vg259qm,ASUS VG259QM,ASUS,https://www.amazon.com/dp/B0876KP2CK?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/asus-vg259qm.yaml
monitors,benq-xl2420t,BenQ XL2420T,BenQ,,/home/user/quakesettings/src/content/monitors/benq-xl2420t.yaml
monitors,benq-zowie-xl2411t,BenQ ZOWIE XL2411T,BenQ,https://www.amazon.com/dp/B01H5KKQUQ?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/benq-zowie-xl2411t.yaml
monitors,benq-zowie-xl2540,BenQ ZOWIE XL2540,BenQ,https://www.amazon.com/dp/B01MCT8V4E?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/benq-zowie-xl2540.yaml
monitors,benq-zowie-xl2546,BenQ ZOWIE XL2546,BenQ,https://www.amazon.com/dp/B08T1K3G3X?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/benq-zowie-xl2546.yaml
monitors,benq-xl2546k,BenQ Zowie XL2546K,BenQ Zowie,,/home/user/quakesettings/src/content/monitors/benq-xl2546k.yaml
monitors,benq-zowie-xl2546k,BenQ Zowie XL2546K,BenQ,https://www.amazon.com/dp/B08T1K3G3X?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/benq-zowie-xl2546k.yaml
monitors,benq-zowie-xl2566k,BenQ Zowie XL2566K,BenQ,https://www.amazon.com/dp/B0BHYY1LH5?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/benq-zowie-xl2566k.yaml
monitors,benq-zowie-xl2586x,BenQ Zowie XL2586X+,BenQ,,/home/user/quakesettings/src/content/monitors/benq-zowie-xl2586x.yaml
monitors,benq-zowie-xl2746k,BenQ Zowie XL2746K,BenQ,,/home/user/quakesettings/src/content/monitors/benq-zowie-xl2746k.yaml
monitors,dell-alienware-aw2518hf,Dell AlienWare AW2518HF,Dell,,/home/user/quakesettings/src/content/monitors/dell-alienware-aw2518hf.yaml
monitors,dell-alienware-aw2521hf,Dell Alienware AW2521HF,Dell,https://www.amazon.com/dp/B0899KXGPC?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/dell-alienware-aw2521hf.yaml
monitors,dell-alienware-aw2723df,Dell Alienware AW2723DF,Dell,https://www.amazon.com/dp/B09WPQVKL9?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/dell-alienware-aw2723df.yaml
monitors,dell-alienware-aw2724dm,Dell Alienware AW2724DM,Dell,,/home/user/quakesettings/src/content/monitors/dell-alienware-aw2724dm.yaml
monitors,dell-alienware-aw2725df,Dell Alienware AW2725DF,Dell,,/home/user/quakesettings/src/content/monitors/dell-alienware-aw2725df.yaml
monitors,dell-alienware-aw3225qf,Dell Alienware AW3225QF,Dell,,/home/user/quakesettings/src/content/monitors/dell-alienware-aw3225qf.yaml
monitors,gigabyte-aorus-fi27q-x,GIGABYTE AORUS FI27Q-X,GIGABYTE,,/home/user/quakesettings/src/content/monitors/gigabyte-aorus-fi27q-x.yaml
monitors,gigabyte-g27qc,GIGABYTE G27QC,GIGABYTE,,/home/user/quakesettings/src/content/monitors/gigabyte-g27qc.yaml
monitors,gigabyte-m28u,Gigabyte M28U,Gigabyte,,/home/user/quakesettings/src/content/monitors/gigabyte-m28u.yaml
monitors,hkc-m10-ultra,HKC M10 Ultra,HKC,,/home/user/quakesettings/src/content/monitors/hkc-m10-ultra.yaml
monitors,iiyama-g-master-gb2470hsu-b1,Iiyama G-Master GB2470HSU-B1,Iiyama,,/home/user/quakesettings/src/content/monitors/iiyama-g-master-gb2470hsu-b1.yaml
monitors,innocn-ga27m1q,Innocn GA27M1Q,Innocn,,/home/user/quakesettings/src/content/monitors/innocn-ga27m1q.yaml
monitors,innocn-ga27w1q,Innocn GA27W1Q,Innocn,,/home/user/quakesettings/src/content/monitors/innocn-ga27w1q.yaml
monitors,koorui-g7,Koorui G7,Koorui,,/home/user/quakesettings/src/content/monitors/koorui-g7.yaml
monitors,lg-32gs95ue-b,LG 32GS95UE-B,LG,,/home/user/quakesettings/src/content/monitors/lg-32gs95ue-b.yaml
monitors,lg-32gs95ue,LG 32GS95UE-B,LG,,/home/user/quakesettings/src/content/monitors/lg-32gs95ue.yaml
monitors,lg-ultragear-27gx790b,LG UltraGear 27GX790B,LG,,/home/user/quakesettings/src/content/monitors/lg-ultragear-27gx790b.yaml
monitors,lg-ultragear-32gx870b-gx7,LG UltraGear 32GX870B GX7,LG,,/home/user/quakesettings/src/content/monitors/lg-ultragear-32gx870b-gx7.yaml
monitors,lg-w2261vp-pf,LG W2261VP-PF,LG,,/home/user/quakesettings/src/content/monitors/lg-w2261vp-pf.yaml
monitors,msi-mpg-271qrx-qd-oled,MSI MPG 271QRX QD-OLED,MSI,,/home/user/quakesettings/src/content/monitors/msi-mpg-271qrx-qd-oled.yaml
monitors,msi-mpg-272qrf-x36,MSI MPG 272QRF X36,MSI,,/home/user/quakesettings/src/content/monitors/msi-mpg-272qrf-x36.yaml
monitors,msi-mpg-321urx-qd-oled,MSI MPG 321URX QD-OLED,MSI,,/home/user/quakesettings/src/content/monitors/msi-mpg-321urx-qd-oled.yaml
monitors,msi-mpg-341cqr-x36,MSI MPG 341CQR X36,MSI,,/home/user/quakesettings/src/content/monitors/msi-mpg-341cqr-x36.yaml
monitors,msi-optix-g271,MSI Optix G271,MSI,,/home/user/quakesettings/src/content/monitors/msi-optix-g271.yaml
monitors,msi-optix-mag251rx,MSI OPTIX MAG251RX,MSI,,/home/user/quakesettings/src/content/monitors/msi-optix-mag251rx.yaml
monitors,philips-27m2n5500xd,Philips 27M2N5500XD,Philips,,/home/user/quakesettings/src/content/monitors/philips-27m2n5500xd.yaml
monitors,samsung-crg5,Samsung CRG5,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-crg5.yaml
monitors,samsung-lc27rg50fqrxen,Samsung LC27RG50FQRXEN,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-lc27rg50fqrxen.yaml
monitors,samsung-odyssey-g3-lf24g35t,Samsung Odyssey G3 LF24G35T,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-odyssey-g3-lf24g35t.yaml
monitors,samsung-odyssey-g4,Samsung Odyssey G4,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-odyssey-g4.yaml
monitors,samsung-odyssey-g6-g60h,Samsung Odyssey G6 G60H,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-odyssey-g6-g60h.yaml
monitors,samsung-odyssey-g6-s32bg65,Samsung Odyssey G6 S32BG65,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-odyssey-g6-s32bg65.yaml
monitors,samsung-odyssey-g7,Samsung Odyssey G7,Samsung,https://www.amazon.com/dp/B0BTSQD3RZ?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/samsung-odyssey-g7.yaml
monitors,samsung-odyssey-g7-c32g75t,Samsung Odyssey G7 C32G75T,Samsung,https://www.amazon.com/dp/B0BTSQD3RZ?tag=prosettings-20,/home/user/quakesettings/src/content/monitors/samsung-odyssey-g7-c32g75t.yaml
monitors,samsung-odyssey-g8-oled,Samsung Odyssey G8 OLED,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-odyssey-g8-oled.yaml
monitors,samsung-odyssey-oled-g60sd,Samsung Odyssey OLED G60SD,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-odyssey-oled-g60sd.yaml
monitors,samsung-odyssey-oled-g80sh,Samsung Odyssey OLED G80SH,Samsung,,/home/user/quakesettings/src/content/monitors/samsung-odyssey-oled-g80sh.yaml
monitors,titan-army-m27e6v-pro,Titan Army M27E6V-Pro,Titan Army,,/home/user/quakesettings/src/content/monitors/titan-army-m27e6v-pro.yaml
monitors,xiaomi-g27i,Xiaomi G27i,Xiaomi,,/home/user/quakesettings/src/content/monitors/xiaomi-g27i.yaml
mousepads,a4tech-ap20s,A4tech Ap20s,A4tech,,/home/user/quakesettings/src/content/mousepads/a4tech-ap20s.yaml
mousepads,a4tech-x7-500mp,A4tech X7 500mp,A4tech,,/home/user/quakesettings/src/content/mousepads/a4tech-x7-500mp.yaml
mousepads,aim1-inazuma-hard-large,AIM1 Inazuma Hard Large,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-inazuma-hard-large.yaml
mousepads,aim1-inazuma-hard-xl,AIM1 Inazuma Hard XL,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-inazuma-hard-xl.yaml
mousepads,aim1-inazuma-soft-large,AIM1 Inazuma Soft Large,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-inazuma-soft-large.yaml
mousepads,aim1-inazuma-soft-xl,AIM1 Inazuma Soft XL,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-inazuma-soft-xl.yaml
mousepads,aim1-kagero,AIM1 Kagero,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-kagero.yaml
mousepads,aim1-murakumo-large,AIM1 Murakumo Large,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-murakumo-large.yaml
mousepads,aim1-murakumo-xl,AIM1 Murakumo XL,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-murakumo-xl.yaml
mousepads,aim1-yugiri,AIM1 Yugiri,AIM1,,/home/user/quakesettings/src/content/mousepads/aim1-yugiri.yaml
mousepads,aqirys-gravity,Aqirys Gravity,Aqirys,,/home/user/quakesettings/src/content/mousepads/aqirys-gravity.yaml
mousepads,artisan-fx-hayate-otsu-v2-mid-large,Artisan FX Hayate-Otsu V2 Mid Large,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-mid-large.yaml
mousepads,artisan-fx-hayate-otsu-v2-mid-xl,Artisan FX Hayate-Otsu V2 Mid XL,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-mid-xl.yaml
mousepads,artisan-fx-hayate-otsu-v2-mid-xxl,Artisan FX Hayate-Otsu V2 Mid XXL,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-mid-xxl.yaml
mousepads,artisan-fx-hayate-otsu-v2-soft-large,Artisan FX Hayate-Otsu V2 Soft Large,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-soft-large.yaml
mousepads,artisan-fx-hayate-otsu-v2-soft-xl,Artisan FX Hayate-Otsu V2 Soft XL,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-soft-xl.yaml
mousepads,artisan-fx-hayate-otsu-v2-soft-xxl,Artisan FX Hayate-Otsu V2 Soft XXL,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-soft-xxl.yaml
mousepads,artisan-fx-hayate-otsu-v2-xsoft-large,Artisan FX Hayate-Otsu V2 XSoft Large,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-xsoft-large.yaml
mousepads,artisan-fx-hayate-otsu-v2-xsoft-xl,Artisan FX Hayate-Otsu V2 XSoft XL,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-xsoft-xl.yaml
mousepads,artisan-fx-hayate-otsu-v2-xsoft-xxl,Artisan FX Hayate-Otsu V2 XSoft XXL,Artisan,https://www.amazon.com/dp/B07HDMYHKV?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hayate-otsu-v2-xsoft-xxl.yaml
mousepads,artisan-fx-hien-mid-large,Artisan FX Hien Mid Large,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-mid-large.yaml
mousepads,artisan-fx-hien-mid-medium,Artisan FX Hien Mid Medium,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-mid-medium.yaml
mousepads,artisan-fx-hien-mid-small,Artisan FX Hien Mid Small,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-mid-small.yaml
mousepads,artisan-fx-hien-mid-xl,Artisan FX Hien Mid XL,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-mid-xl.yaml
mousepads,artisan-fx-hien-mid-xxl,Artisan FX Hien Mid XXL,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-mid-xxl.yaml
mousepads,artisan-fx-hien-soft-large,Artisan FX Hien Soft Large,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-soft-large.yaml
mousepads,artisan-fx-hien-soft-medium,Artisan FX Hien Soft Medium,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-soft-medium.yaml
mousepads,artisan-fx-hien-soft-small,Artisan FX Hien Soft Small,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-soft-small.yaml
mousepads,artisan-fx-hien-soft-xl,Artisan FX Hien Soft XL,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-soft-xl.yaml
mousepads,artisan-fx-hien-soft-xxl,Artisan FX Hien Soft XXL,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-soft-xxl.yaml
mousepads,artisan-fx-hien-xsoft-large,Artisan FX Hien XSoft Large,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-xsoft-large.yaml
mousepads,artisan-fx-hien-xsoft-medium,Artisan FX Hien XSoft Medium,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-xsoft-medium.yaml
mousepads,artisan-fx-hien-xsoft-small,Artisan FX Hien XSoft Small,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-xsoft-small.yaml
mousepads,artisan-fx-hien-xsoft-xl,Artisan FX Hien XSoft XL,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-xsoft-xl.yaml
mousepads,artisan-fx-hien-xsoft-xxl,Artisan FX Hien XSoft XXL,Artisan,https://www.amazon.com/dp/B07HDMZFFK?tag=prosettings-20,/home/user/quakesettings/src/content/mousepads/artisan-fx-hien-xsoft-xxl.yaml
mousepads,artisan-fx-key-83-mid-large,Artisan FX Key-83 Mid Large,Artisan,,/home/user/quakesettings/src/content/mousepads/artisan-fx-key-83-mid-large.yaml
mousepads,artisan-fx-key-83-mid-xl,Artisan FX Key-83 Mid XL,Artisan,,/home/user/quakesettings/src/content/mousepads/artisan-fx-key-83-mid-xl.yaml
mousepads,artisan-fx-key-83-mid-xxl,Artisan FX Key-83 Mid XXL,Artisan,,/home/user/quakesettings/src/content/mousepads/artisan-fx-key-83-mid-xxl.yaml
mousepads,artisan-fx-key-83-soft-large,Artisan FX Key-83 Soft Large,Artisan,,/home/user/quakesettings/src/content/mousepads/artisan-fx-key-83-soft-large.yaml
